AccountReference,Farm,Field_Group,Field,Field Name,Crop_Type,LY_Crop_Type_MAP,DrillingDate,Soil_Type,Variety,Field Ha,Total Yield,ProductName,Applied date,Quantity kg
WHAT0011,"2",Kinrah Farm FGrp,"116",Upper Blacklands,Barley Winter,Winter Wheat,23/09/2021,Shallow Chalk,Memento,24,175.12,MOP 60%,28/03/2022,2800
WHAT0011,"2",Kinrah Farm FGrp,"116",Upper Blacklands,Barley Winter,Winter Wheat,23/09/2021,Shallow Chalk,Memento,24,175.12,TSP 46%,31/01/2022,1900
WHAT0011,"2",Kinrah Farm FGrp,"116",Upper Blacklands,Barley Winter,Winter Wheat,23/09/2021,Shallow Chalk,Memento,24,175.12,Urea 46%,29/03/2022,4800
WHAT0011,"2",Kinrah Farm FGrp,"116",Upper Blacklands,Barley Winter,Winter Wheat,23/09/2021,Shallow Chalk,Memento,24,175.12,Urea 46%,25/02/2022,3600
WHAT0011,"2",Salthrop Farm FGrp,"121",Windmilll,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,Ammonium Sulphate,14/03/2022,1650
WHAT0011,"2",Salthrop Farm FGrp,"121",Windmilll,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,MOP 60%,24/03/2022,2900
WHAT0011,"2",Salthrop Farm FGrp,"121",Windmilll,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,TSP 46%,24/11/2021,2977
WHAT0011,"2",Salthrop Farm FGrp,"121",Windmilll,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,Urea 46%,05/03/2022,2475
WHAT0011,"2",Salthrop Farm FGrp,"121",Windmilll,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,Urea 46%,29/03/2022,1485
WHAT0011,"2",Salthrop Farm FGrp,"121",Windmilll,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,Urea 46%,05/04/2022,1485
WHAT0011,"2",Salthrop Farm FGrp,"123",Wire Field,Wheat Winter,Grass,05/10/2021,Medium Chalk,Graham,14.5,177.39766,Ammonium Sulphate,23/03/2022,1087.5
WHAT0011,"2",Salthrop Farm FGrp,"123",Wire Field,Wheat Winter,Grass,05/10/2021,Medium Chalk,Graham,14.5,177.39766,Urea 46%,04/03/2022,2175
WHAT0011,"2",Salthrop Farm FGrp,"123",Wire Field,Wheat Winter,Grass,05/10/2021,Medium Chalk,Graham,14.5,177.39766,Urea 46%,05/04/2022,2030
WHAT0011,"2",Salthrop Farm FGrp,"123",Wire Field,Wheat Winter,Grass,05/10/2021,Medium Chalk,Graham,14.5,177.39766,Urea 46%,25/04/2022,1015
WHAT0011,"2",Coombe Lacey FGrp,"108",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4,40.22807,Ammonium Sulphate,21/03/2022,300
WHAT0011,"2",Coombe Lacey FGrp,"108",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4,40.22807,MOP 60%,28/03/2022,700
WHAT0011,"2",Coombe Lacey FGrp,"108",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4,40.22807,TSP 46%,30/03/2022,900
WHAT0011,"2",Coombe Lacey FGrp,"108",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4,40.22807,Urea 46%,05/03/2022,600
WHAT0011,"2",Coombe Lacey FGrp,"108",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4,40.22807,Urea 46%,05/04/2022,700
WHAT0011,"2",Coombe Lacey FGrp,"108",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4,40.22807,Urea 46%,22/04/2022,280
WHAT0011,"2",Coombe Lacey FGrp,"110",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,15,165.48459,Ammonium Sulphate,21/03/2022,1125
WHAT0011,"2",Coombe Lacey FGrp,"110",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,15,165.48459,MOP 60%,28/03/2022,700
WHAT0011,"2",Coombe Lacey FGrp,"110",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,15,165.48459,Urea 46%,05/03/2022,2250
WHAT0011,"2",Coombe Lacey FGrp,"110",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,15,165.48459,Urea 46%,05/04/2022,2625
WHAT0011,"2",Coombe Lacey FGrp,"110",X Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,15,165.48459,Urea 46%,22/04/2022,1050
WHAT0011,"2",Coombe Lacey FGrp,"109",Y Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4.5,47.28734,Ammonium Sulphate,21/03/2022,337.5
WHAT0011,"2",Coombe Lacey FGrp,"109",Y Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4.5,47.28734,Urea 46%,05/03/2022,675
WHAT0011,"2",Coombe Lacey FGrp,"109",Y Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4.5,47.28734,Urea 46%,05/04/2022,787.5
WHAT0011,"2",Coombe Lacey FGrp,"109",Y Chiseldon Camp,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4.5,47.28734,Urea 46%,22/04/2022,315
